Year,Week,VCI,TCI,VHI,Province_ID,Province_Name
1992,49,32.24,43.57,37.9,22,Ternopil
1992,50,32.65,44.24,38.45,22,Ternopil
1992,51,36.04,38.58,37.31,22,Ternopil
1992,52,39.52,33.24,36.38,22,Ternopil
1993,1,44.06,28.82,36.44,22,Ternopil
1993,2,47.99,25.44,36.71,22,Ternopil
1993,3,51.62,19.96,35.79,22,Ternopil
1993,4,52.06,18.56,35.31,22,Ternopil
1993,5,46.98,21.37,34.18,22,Ternopil
1993,6,40.99,28.52,34.75,22,Ternopil
1993,7,34.98,36.36,35.67,22,Ternopil
1993,8,29.65,43.03,36.34,22,Ternopil
1993,9,26.52,50.38,38.45,22,Ternopil
1993,10,25.0,56.55,40.77,22,Ternopil
1993,11,24.0,59.46,41.73,22,Ternopil
1993,12,24.06,61.74,42.9,22,Ternopil
1993,13,22.87,64.93,43.9,22,Ternopil
1993,14,22.64,68.29,45.47,22,Ternopil
1993,15,25.07,68.75,46.91,22,Ternopil
1993,16,32.81,58.14,45.48,22,Ternopil
1993,17,37.2,46.79,41.99,22,Ternopil
1993,18,40.63,38.23,39.43,22,Ternopil
1993,19,41.71,39.62,40.66,22,Ternopil
1993,20,40.52,49.19,44.85,22,Ternopil
1993,21,39.23,54.85,47.04,22,Ternopil
1993,22,37.48,59.37,48.43,22,Ternopil
1993,23,39.18,61.08,50.13,22,Ternopil
1993,24,41.58,64.53,53.06,22,Ternopil
1993,25,40.76,67.6,54.18,22,Ternopil
1993,26,36.38,69.37,52.87,22,Ternopil
1993,27,33.2,71.57,52.38,22,Ternopil
1993,28,33.34,75.15,54.24,22,Ternopil
1993,29,38.44,74.21,56.32,22,Ternopil
1993,30,42.28,72.72,57.5,22,Ternopil
1993,31,46.03,74.03,60.03,22,Ternopil
1993,32,46.79,77.68,62.23,22,Ternopil
1993,33,43.84,80.58,62.21,22,Ternopil
1993,34,42.1,82.23,62.16,22,Ternopil
1993,35,41.57,81.0,61.28,22,Ternopil
1993,36,43.55,74.29,58.92,22,Ternopil
1993,37,47.72,60.31,54.02,22,Ternopil
1993,38,45.18,56.32,50.75,22,Ternopil
1993,39,37.63,54.78,46.21,22,Ternopil
1993,40,28.83,57.92,43.37,22,Ternopil
1993,41,23.02,59.24,41.13,22,Ternopil
1993,42,22.34,61.06,41.7,22,Ternopil
1993,43,22.99,59.62,41.31,22,Ternopil
1993,44,25.6,55.81,40.7,22,Ternopil
1993,45,27.51,48.54,38.03,22,Ternopil
1993,46,30.66,42.58,36.62,22,Ternopil
1993,47,32.98,36.29,34.63,22,Ternopil
1993,48,35.03,32.04,33.54,22,Ternopil
1993,49,36.01,28.3,32.15,22,Ternopil
1993,50,40.24,20.75,30.5,22,Ternopil
1993,51,44.89,15.8,30.35,22,Ternopil
1993,52,47.62,15.19,31.4,22,Ternopil
1994,1,46.29,17.55,31.92,22,Ternopil
1994,2,51.39,25.8,38.6,22,Ternopil
1994,3,83.48,34.18,58.83,22,Ternopil
1994,4,79.22,42.16,60.69,22,Ternopil
1994,5,68.0,50.98,59.49,22,Ternopil
1994,6,56.9,53.96,55.43,22,Ternopil
1994,7,50.86,53.96,52.41,22,Ternopil
1994,8,48.97,50.65,49.81,22,Ternopil
1994,9,50.84,45.88,48.36,22,Ternopil
1994,10,52.24,38.44,45.34,22,Ternopil
1994,11,53.46,30.54,42.0,22,Ternopil
1994,12,53.52,28.63,41.08,22,Ternopil
1994,13,53.25,27.97,40.61,22,Ternopil
1994,14,54.33,26.08,40.2,22,Ternopil
1994,15,54.53,29.26,41.89,22,Ternopil
1994,16,55.09,37.91,46.5,22,Ternopil
1994,17,54.7,51.09,52.89,22,Ternopil
1994,18,56.32,64.08,60.2,22,Ternopil
1994,19,57.65,72.24,64.94,22,Ternopil
1994,20,60.96,79.92,70.44,22,Ternopil
1994,21,64.26,83.39,73.83,22,Ternopil
1994,22,71.16,80.44,75.8,22,Ternopil
1994,23,80.43,74.98,77.71,22,Ternopil
1994,24,88.12,65.97,77.05,22,Ternopil
1994,25,91.68,52.5,72.09,22,Ternopil
1994,26,91.82,35.65,63.73,22,Ternopil
1994,27,89.2,22.27,55.73,22,Ternopil
1994,28,77.79,15.26,46.53,22,Ternopil
1994,29,63.93,11.32,37.62,22,Ternopil
1994,30,50.39,11.03,30.71,22,Ternopil
1994,31,36.24,14.41,25.33,22,Ternopil
1994,32,23.67,22.94,23.31,22,Ternopil
1994,33,15.67,33.06,24.36,22,Ternopil
1994,34,12.58,42.02,27.3,22,Ternopil
1994,35,14.39,44.95,29.67,22,Ternopil
1994,36,27.98,32.51,30.25,22,Ternopil
1994,37,-1.0,-1.0,47.83190301921318,22,Ternopil
1994,38,-1.0,-1.0,47.83190301921318,22,Ternopil
1994,39,-1.0,-1.0,47.83190301921318,22,Ternopil
1994,40,-1.0,-1.0,47.83190301921318,22,Ternopil
1994,41,-1.0,-1.0,47.83190301921318,22,Ternopil
1994,42,-1.0,-1.0,47.83190301921318,22,Ternopil
1994,43,-1.0,-1.0,47.83190301921318,22,Ternopil
1994,44,-1.0,-1.0,47.83190301921318,22,Ternopil
1994,45,-1.0,-1.0,47.83190301921318,22,Ternopil
1994,46,-1.0,-1.0,47.83190301921318,22,Ternopil
1994,47,-1.0,-1.0,47.83190301921318,22,Ternopil
1994,48,-1.0,-1.0,47.83190301921318,22,Ternopil
1994,49,-1.0,-1.0,47.83190301921318,22,Ternopil
1994,50,-1.0,-1.0,47.83190301921318,22,Ternopil
1994,51,-1.0,-1.0,47.83190301921318,22,Ternopil
1994,52,-1.0,-1.0,47.83190301921318,22,Ternopil
1995,1,-1.0,-1.0,47.83190301921318,22,Ternopil
1995,2,-1.0,-1.0,47.83190301921318,22,Ternopil
1995,3,-1.0,-1.0,47.83190301921318,22,Ternopil
1995,4,81.48,18.37,49.93,22,Ternopil
1995,5,76.58,16.67,46.63,22,Ternopil
1995,6,70.72,15.81,43.26,22,Ternopil
1995,7,69.0,12.91,40.96,22,Ternopil
1995,8,68.51,11.45,39.98,22,Ternopil
1995,9,67.58,13.36,40.47,22,Ternopil
1995,10,65.97,17.92,41.94,22,Ternopil
1995,11,63.7,21.15,42.43,22,Ternopil
1995,12,60.95,30.33,45.64,22,Ternopil
1995,13,58.77,37.06,47.92,22,Ternopil
1995,14,57.04,40.72,48.88,22,Ternopil
1995,15,55.12,46.35,50.74,22,Ternopil
1995,16,55.07,48.17,51.62,22,Ternopil
1995,17,54.49,53.9,54.2,22,Ternopil
1995,18,55.38,53.97,54.67,22,Ternopil
1995,19,58.52,51.18,54.85,22,Ternopil
1995,20,63.32,48.48,55.9,22,Ternopil
1995,21,66.61,44.47,55.54,22,Ternopil
1995,22,69.25,37.59,53.42,22,Ternopil
1995,23,70.55,35.1,52.83,22,Ternopil
1995,24,70.63,34.29,52.46,22,Ternopil
1995,25,70.41,32.05,51.23,22,Ternopil
1995,26,70.92,25.5,48.21,22,Ternopil
1995,27,69.54,18.4,43.97,22,Ternopil
1995,28,68.66,15.68,42.17,22,Ternopil
1995,29,67.59,14.05,40.82,22,Ternopil
1995,30,63.16,12.8,37.98,22,Ternopil
1995,31,56.12,16.85,36.48,22,Ternopil
1995,32,50.51,20.37,35.44,22,Ternopil
1995,33,45.57,24.69,35.13,22,Ternopil
1995,34,43.25,32.01,37.63,22,Ternopil
1995,35,42.1,41.19,41.65,22,Ternopil
1995,36,48.47,45.4,46.94,22,Ternopil
1995,37,53.59,46.36,49.97,22,Ternopil
1995,38,55.45,48.31,51.88,22,Ternopil
1995,39,56.71,48.58,52.65,22,Ternopil
1995,40,56.81,44.98,50.9,22,Ternopil
1995,41,54.51,41.6,48.06,22,Ternopil
1995,42,48.09,49.43,48.76,22,Ternopil
1995,43,35.79,62.5,49.15,22,Ternopil
1995,44,20.66,74.4,47.53,22,Ternopil
1995,45,11.58,73.48,42.53,22,Ternopil
1995,46,8.24,69.81,39.03,22,Ternopil
1995,47,8.79,63.32,36.05,22,Ternopil
1995,48,7.57,59.76,33.67,22,Ternopil
1995,49,6.83,61.83,34.33,22,Ternopil
1995,50,3.44,69.2,36.32,22,Ternopil
1995,51,0.74,77.6,39.17,22,Ternopil
1995,52,0.18,81.29,40.73,22,Ternopil
1996,1,0.07,81.72,40.89,22,Ternopil
1996,2,0.04,80.81,40.42,22,Ternopil
1996,3,0.03,78.54,39.28,22,Ternopil
1996,4,0.03,77.0,38.52,22,Ternopil
1996,5,0.03,75.75,37.89,22,Ternopil
1996,6,0.02,75.77,37.89,22,Ternopil
1996,7,0.02,77.03,38.53,22,Ternopil
1996,8,0.02,75.82,37.92,22,Ternopil
1996,9,0.01,76.75,38.38,22,Ternopil
1996,10,0.01,78.2,39.1,22,Ternopil
1996,11,0.01,82.0,41.01,22,Ternopil
1996,12,0.03,86.01,43.02,22,Ternopil
1996,13,0.15,86.88,43.52,22,Ternopil
1996,14,0.93,86.78,43.86,22,Ternopil
1996,15,3.23,80.91,42.07,22,Ternopil
1996,16,8.84,66.06,37.45,22,Ternopil
1996,17,14.39,54.71,34.55,22,Ternopil
1996,18,19.61,43.11,31.36,22,Ternopil
1996,19,23.68,39.72,31.7,22,Ternopil
1996,20,29.3,34.96,32.13,22,Ternopil
1996,21,34.0,23.63,28.82,22,Ternopil
1996,22,34.4,19.62,27.01,22,Ternopil
1996,23,33.68,21.32,27.5,22,Ternopil
1996,24,33.2,25.77,29.49,22,Ternopil
1996,25,29.77,38.44,34.11,22,Ternopil
1996,26,27.13,49.84,38.49,22,Ternopil
1996,27,23.61,62.97,43.29,22,Ternopil
1996,28,26.39,68.9,47.65,22,Ternopil
1996,29,32.55,68.21,50.38,22,Ternopil
1996,30,30.64,74.22,52.43,22,Ternopil
1996,31,23.43,81.8,52.62,22,Ternopil
1996,32,16.85,87.53,52.19,22,Ternopil
1996,33,18.93,84.52,51.73,22,Ternopil
1996,34,21.64,79.81,50.73,22,Ternopil
1996,35,19.19,85.38,52.28,22,Ternopil
1996,36,16.26,92.4,54.33,22,Ternopil
1996,37,14.69,96.5,55.6,22,Ternopil
1996,38,15.95,94.64,55.3,22,Ternopil
1996,39,18.01,87.08,52.54,22,Ternopil
1996,40,20.85,73.2,47.03,22,Ternopil
1996,41,26.37,55.72,41.05,22,Ternopil
1996,42,32.24,42.64,37.44,22,Ternopil
1996,43,32.86,39.57,36.21,22,Ternopil
1996,44,29.92,37.8,33.86,22,Ternopil
1996,45,27.24,37.81,32.52,22,Ternopil
1996,46,30.18,37.97,34.07,22,Ternopil
1996,47,31.17,40.04,35.6,22,Ternopil
1996,48,24.31,49.82,37.06,22,Ternopil
1996,49,16.02,60.38,38.2,22,Ternopil
1996,50,11.36,65.65,38.51,22,Ternopil
1996,51,14.6,61.62,38.11,22,Ternopil
1996,52,16.51,54.23,35.37,22,Ternopil
1997,1,17.54,48.37,32.95,22,Ternopil
1997,2,20.02,44.57,32.29,22,Ternopil
1997,3,25.86,40.26,33.06,22,Ternopil
1997,4,32.17,35.45,33.81,22,Ternopil
1997,5,38.25,32.64,35.44,22,Ternopil
1997,6,46.83,27.7,37.26,22,Ternopil
1997,7,56.44,20.14,38.29,22,Ternopil
1997,8,63.12,14.3,38.71,22,Ternopil
1997,9,66.07,14.04,40.06,22,Ternopil
1997,10,67.55,14.11,40.83,22,Ternopil
1997,11,67.63,10.17,38.9,22,Ternopil
1997,12,64.0,12.1,38.05,22,Ternopil
1997,13,59.86,14.18,37.02,22,Ternopil
1997,14,52.25,17.19,34.72,22,Ternopil
1997,15,43.91,22.39,33.15,22,Ternopil
1997,16,38.12,30.56,34.34,22,Ternopil
1997,17,33.93,39.67,36.8,22,Ternopil
1997,18,31.61,48.38,40.0,22,Ternopil
1997,19,31.97,54.89,43.43,22,Ternopil
1997,20,33.77,59.24,46.5,22,Ternopil
1997,21,36.23,66.74,51.48,22,Ternopil
1997,22,39.04,75.89,57.47,22,Ternopil
1997,23,47.92,72.63,60.27,22,Ternopil
1997,24,59.13,63.03,61.08,22,Ternopil
1997,25,67.64,57.66,62.65,22,Ternopil
1997,26,74.25,55.07,64.66,22,Ternopil
1997,27,71.83,64.17,68.0,22,Ternopil
1997,28,64.35,77.02,70.68,22,Ternopil
1997,29,63.09,81.67,72.38,22,Ternopil
1997,30,64.88,81.26,73.07,22,Ternopil
1997,31,64.83,80.99,72.91,22,Ternopil
1997,32,63.33,81.1,72.22,22,Ternopil
1997,33,62.08,81.76,71.92,22,Ternopil
1997,34,64.66,82.47,73.57,22,Ternopil
1997,35,71.09,79.07,75.08,22,Ternopil
1997,36,77.57,69.78,73.67,22,Ternopil
1997,37,80.92,61.35,71.13,22,Ternopil
1997,38,82.41,59.26,70.83,22,Ternopil
1997,39,81.44,59.89,70.66,22,Ternopil
1997,40,75.53,67.4,71.46,22,Ternopil
1997,41,67.24,73.11,70.17,22,Ternopil
1997,42,60.66,68.28,64.47,22,Ternopil
1997,43,57.65,63.86,60.75,22,Ternopil
1997,44,52.84,60.77,56.81,22,Ternopil
1997,45,45.27,61.46,53.36,22,Ternopil
1997,46,39.15,64.3,51.73,22,Ternopil
1997,47,33.44,63.87,48.65,22,Ternopil
1997,48,33.78,63.63,48.7,22,Ternopil
1997,49,34.16,64.98,49.57,22,Ternopil
1997,50,34.01,63.16,48.59,22,Ternopil
1997,51,40.53,56.57,48.55,22,Ternopil
1997,52,48.81,47.22,48.02,22,Ternopil
1998,1,57.86,38.12,47.99,22,Ternopil
1998,2,67.96,29.32,48.64,22,Ternopil
1998,3,75.26,23.35,49.31,22,Ternopil
1998,4,75.31,20.55,47.93,22,Ternopil
1998,5,71.49,20.91,46.2,22,Ternopil
1998,6,67.09,22.03,44.56,22,Ternopil
1998,7,66.02,22.96,44.49,22,Ternopil
1998,8,63.56,23.61,43.58,22,Ternopil
1998,9,58.78,27.35,43.06,22,Ternopil
1998,10,51.7,35.81,43.76,22,Ternopil
1998,11,45.66,42.28,43.97,22,Ternopil
1998,12,41.25,48.84,45.04,22,Ternopil
1998,13,39.01,50.72,44.86,22,Ternopil
1998,14,36.49,53.77,45.13,22,Ternopil
1998,15,37.67,58.2,47.93,22,Ternopil
1998,16,39.39,69.21,54.3,22,Ternopil
1998,17,40.92,78.48,59.7,22,Ternopil
1998,18,43.29,80.44,61.87,22,Ternopil
1998,19,46.31,79.21,62.76,22,Ternopil
1998,20,49.1,76.84,62.97,22,Ternopil
1998,21,52.32,71.9,62.11,22,Ternopil
1998,22,54.45,70.92,62.69,22,Ternopil
1998,23,58.29,67.57,62.93,22,Ternopil
1998,24,61.12,64.74,62.93,22,Ternopil
1998,25,61.55,63.83,62.69,22,Ternopil
1998,26,59.34,62.85,61.09,22,Ternopil
1998,27,57.2,64.46,60.83,22,Ternopil
1998,28,62.47,58.41,60.44,22,Ternopil
1998,29,71.35,51.47,61.41,22,Ternopil
1998,30,77.31,49.53,63.42,22,Ternopil
1998,31,76.3,57.69,67.0,22,Ternopil
1998,32,75.3,63.13,69.21,22,Ternopil
1998,33,71.29,71.57,71.43,22,Ternopil
1998,34,65.18,81.63,73.41,22,Ternopil
1998,35,64.97,75.69,70.33,22,Ternopil
1998,36,62.05,69.22,65.63,22,Ternopil
1998,37,59.05,62.88,60.97,22,Ternopil
1998,38,50.15,65.69,57.92,22,Ternopil
1998,39,35.44,78.77,57.11,22,Ternopil
1998,40,24.79,86.58,55.68,22,Ternopil
1998,41,23.38,81.18,52.28,22,Ternopil
1998,42,26.96,78.68,52.82,22,Ternopil
1998,43,31.61,74.12,52.86,22,Ternopil
1998,44,27.31,73.1,50.21,22,Ternopil
1998,45,22.01,73.51,47.76,22,Ternopil
1998,46,18.36,77.23,47.79,22,Ternopil
1998,47,16.87,78.69,47.78,22,Ternopil
1998,48,20.99,75.41,48.2,22,Ternopil
1998,49,21.26,73.46,47.36,22,Ternopil
1998,50,20.59,72.95,46.77,22,Ternopil
1998,51,21.85,68.1,44.98,22,Ternopil
1998,52,23.33,67.23,45.28,22,Ternopil
1999,1,25.73,66.96,46.35,22,Ternopil
1999,2,30.61,73.13,51.87,22,Ternopil
1999,3,37.45,81.99,59.72,22,Ternopil
1999,4,40.01,87.0,63.51,22,Ternopil
1999,5,36.53,90.74,63.63,22,Ternopil
1999,6,32.9,94.38,63.64,22,Ternopil
1999,7,31.35,95.94,63.65,22,Ternopil
1999,8,31.84,95.59,63.71,22,Ternopil
1999,9,33.07,92.87,62.97,22,Ternopil
1999,10,34.44,86.52,60.48,22,Ternopil
1999,11,39.15,73.33,56.24,22,Ternopil
1999,12,45.42,56.09,50.75,22,Ternopil
1999,13,50.93,44.5,47.71,22,Ternopil
1999,14,55.68,36.44,46.06,22,Ternopil
1999,15,57.69,34.06,45.87,22,Ternopil
1999,16,59.87,33.87,46.87,22,Ternopil
1999,17,63.74,33.37,48.55,22,Ternopil
1999,18,69.93,30.91,50.42,22,Ternopil
1999,19,73.54,27.14,50.34,22,Ternopil
1999,20,78.36,22.49,50.43,22,Ternopil
1999,21,80.81,19.01,49.91,22,Ternopil
1999,22,81.29,18.37,49.83,22,Ternopil
1999,23,80.53,17.37,48.95,22,Ternopil
1999,24,79.99,15.6,47.8,22,Ternopil
1999,25,78.51,13.28,45.9,22,Ternopil
1999,26,75.56,12.89,44.23,22,Ternopil
1999,27,70.17,17.7,43.94,22,Ternopil
1999,28,64.44,22.41,43.43,22,Ternopil
1999,29,58.55,30.69,44.62,22,Ternopil
1999,30,55.24,42.65,48.94,22,Ternopil
1999,31,53.26,53.32,53.29,22,Ternopil
1999,32,55.09,64.38,59.73,22,Ternopil
1999,33,62.01,67.57,64.79,22,Ternopil
1999,34,69.26,69.86,69.56,22,Ternopil
1999,35,75.48,70.47,72.98,22,Ternopil
1999,36,79.31,60.79,70.05,22,Ternopil
1999,37,78.86,51.65,65.25,22,Ternopil
1999,38,74.51,49.07,61.79,22,Ternopil
1999,39,67.95,51.42,59.69,22,Ternopil
1999,40,60.26,63.0,61.63,22,Ternopil
1999,41,53.45,75.31,64.38,22,Ternopil
1999,42,50.01,75.21,62.61,22,Ternopil
1999,43,50.18,70.31,60.25,22,Ternopil
1999,44,49.76,63.58,56.67,22,Ternopil
1999,45,48.75,58.61,53.68,22,Ternopil
1999,46,47.51,56.0,51.75,22,Ternopil
1999,47,43.44,58.51,50.98,22,Ternopil
1999,48,38.31,63.16,50.73,22,Ternopil
1999,49,32.8,65.27,49.04,22,Ternopil
1999,50,28.14,60.2,44.17,22,Ternopil
1999,51,27.54,53.71,40.63,22,Ternopil
1999,52,24.79,47.66,36.23,22,Ternopil
2000,1,23.76,44.92,34.34,22,Ternopil
2000,2,24.95,43.03,33.99,22,Ternopil
2000,3,31.0,39.54,35.27,22,Ternopil
2000,4,37.25,36.17,36.71,22,Ternopil
2000,5,39.43,34.91,37.17,22,Ternopil
2000,6,39.5,32.22,35.86,22,Ternopil
2000,7,40.39,28.82,34.6,22,Ternopil
2000,8,42.2,28.28,35.24,22,Ternopil
2000,9,44.73,30.49,37.61,22,Ternopil
2000,10,45.48,33.34,39.41,22,Ternopil
2000,11,46.89,32.62,39.75,22,Ternopil
2000,12,48.42,34.8,41.61,22,Ternopil
2000,13,50.29,35.08,42.68,22,Ternopil
2000,14,52.31,33.21,42.76,22,Ternopil
2000,15,57.43,29.14,43.28,22,Ternopil
2000,16,64.82,29.45,47.14,22,Ternopil
2000,17,73.38,32.48,52.93,22,Ternopil
2000,18,81.01,35.14,58.07,22,Ternopil
2000,19,80.96,38.99,59.97,22,Ternopil
2000,20,78.94,39.37,59.16,22,Ternopil
2000,21,76.43,36.4,56.42,22,Ternopil
2000,22,70.28,32.05,51.17,22,Ternopil
2000,23,63.44,29.29,46.37,22,Ternopil
2000,24,59.74,26.85,43.3,22,Ternopil
2000,25,52.0,31.37,41.69,22,Ternopil
2000,26,42.49,38.62,40.55,22,Ternopil
2000,27,32.53,46.27,39.4,22,Ternopil
2000,28,28.15,52.49,40.32,22,Ternopil
2000,29,29.54,59.99,44.76,22,Ternopil
2000,30,33.56,59.21,46.38,22,Ternopil
2000,31,32.32,63.64,47.98,22,Ternopil
2000,32,31.51,67.25,49.38,22,Ternopil
2000,33,34.29,62.05,48.17,22,Ternopil
2000,34,35.49,64.44,49.97,22,Ternopil
2000,35,35.39,69.88,52.63,22,Ternopil
2000,36,37.67,67.85,52.76,22,Ternopil
2000,37,40.98,62.49,51.74,22,Ternopil
2000,38,39.82,66.1,52.96,22,Ternopil
2000,39,36.58,63.6,50.09,22,Ternopil
2000,40,31.98,50.14,41.06,22,Ternopil
2000,41,30.1,40.22,35.16,22,Ternopil
2000,42,29.2,34.12,31.66,22,Ternopil
2000,43,31.15,25.08,28.12,22,Ternopil
2000,44,30.34,20.49,25.41,22,Ternopil
2000,45,33.0,15.66,24.33,22,Ternopil
2000,46,41.07,14.48,27.78,22,Ternopil
2000,47,47.48,15.11,31.3,22,Ternopil
2000,48,53.24,13.26,33.25,22,Ternopil
2000,49,57.51,12.74,35.12,22,Ternopil
2000,50,60.14,12.14,36.14,22,Ternopil
2000,51,62.5,16.63,39.56,22,Ternopil
2000,52,63.81,21.1,42.45,22,Ternopil
2001,1,47.04,25.14,36.09,22,Ternopil
2001,2,47.7,33.38,40.54,22,Ternopil
2001,3,48.65,40.96,44.81,22,Ternopil
2001,4,44.41,48.02,46.22,22,Ternopil
2001,5,36.02,60.01,48.01,22,Ternopil
2001,6,32.0,69.31,50.65,22,Ternopil
2001,7,32.16,74.16,53.16,22,Ternopil
2001,8,33.86,73.49,53.68,22,Ternopil
2001,9,37.49,68.79,53.14,22,Ternopil
2001,10,44.05,58.56,51.31,22,Ternopil
2001,11,50.67,46.66,48.67,22,Ternopil
2001,12,55.75,41.04,48.39,22,Ternopil
2001,13,59.4,37.71,48.55,22,Ternopil
2001,14,63.53,31.62,47.58,22,Ternopil
2001,15,63.28,29.11,46.19,22,Ternopil
2001,16,61.26,29.87,45.56,22,Ternopil
2001,17,62.08,33.27,47.68,22,Ternopil
2001,18,63.8,40.77,52.29,22,Ternopil
2001,19,63.62,46.95,55.28,22,Ternopil
2001,20,63.57,52.63,58.1,22,Ternopil
2001,21,60.99,64.29,62.64,22,Ternopil
2001,22,60.56,71.34,65.95,22,Ternopil
2001,23,60.44,79.1,69.77,22,Ternopil
2001,24,62.52,81.52,72.02,22,Ternopil
2001,25,67.45,76.08,71.76,22,Ternopil
2001,26,70.89,68.61,69.75,22,Ternopil
2001,27,74.65,59.92,67.28,22,Ternopil
2001,28,75.71,57.19,66.45,22,Ternopil
2001,29,75.24,54.94,65.09,22,Ternopil
2001,30,77.1,49.92,63.51,22,Ternopil
2001,31,75.18,54.59,64.88,22,Ternopil
2001,32,68.32,62.39,65.35,22,Ternopil
2001,33,66.66,59.5,63.08,22,Ternopil
2001,34,62.65,65.9,64.27,22,Ternopil
2001,35,56.06,76.18,66.12,22,Ternopil
2001,36,52.81,80.4,66.6,22,Ternopil
2001,37,53.99,77.55,65.77,22,Ternopil
2001,38,55.46,75.16,65.31,22,Ternopil
2001,39,56.13,74.31,65.22,22,Ternopil
2001,40,57.89,73.66,65.77,22,Ternopil
2001,41,66.46,66.56,66.51,22,Ternopil
2001,42,72.09,59.16,65.63,22,Ternopil
2001,43,75.05,55.85,65.45,22,Ternopil
2001,44,73.88,58.87,66.37,22,Ternopil
2001,45,68.38,60.1,64.24,22,Ternopil
2001,46,60.03,57.85,58.94,22,Ternopil
2001,47,50.42,61.68,56.05,22,Ternopil
2001,48,39.04,70.81,54.92,22,Ternopil
2001,49,32.8,78.12,55.46,22,Ternopil
2001,50,29.51,79.59,54.55,22,Ternopil
2001,51,28.62,77.13,52.88,22,Ternopil
2001,52,28.71,73.03,50.87,22,Ternopil
2002,1,30.99,68.87,49.93,22,Ternopil
2002,2,34.85,60.17,47.51,22,Ternopil
2002,3,47.43,45.81,46.62,22,Ternopil
2002,4,65.2,30.22,47.71,22,Ternopil
2002,5,77.78,21.53,49.65,22,Ternopil
2002,6,83.04,15.58,49.31,22,Ternopil
2002,7,87.91,9.56,48.73,22,Ternopil
2002,8,89.41,8.82,49.11,22,Ternopil
2002,9,91.48,8.83,50.15,22,Ternopil
2002,10,91.54,8.28,49.91,22,Ternopil
2002,11,91.51,5.88,48.7,22,Ternopil
2002,12,89.51,9.42,49.47,22,Ternopil
2002,13,84.57,15.88,50.23,22,Ternopil
2002,14,78.25,20.09,49.17,22,Ternopil
2002,15,71.78,26.1,48.94,22,Ternopil
2002,16,68.93,34.4,51.66,22,Ternopil
2002,17,72.42,38.89,55.65,22,Ternopil
2002,18,78.85,43.14,60.99,22,Ternopil
2002,19,79.82,49.29,64.55,22,Ternopil
2002,20,79.14,58.99,69.07,22,Ternopil
2002,21,75.96,70.78,73.37,22,Ternopil
2002,22,74.35,70.95,72.65,22,Ternopil
2002,23,76.67,66.77,71.72,22,Ternopil
2002,24,81.28,56.37,68.83,22,Ternopil
2002,25,82.16,43.81,62.98,22,Ternopil
2002,26,76.2,36.21,56.21,22,Ternopil
2002,27,67.33,29.97,48.65,22,Ternopil
2002,28,56.38,26.49,41.43,22,Ternopil
2002,29,46.69,27.32,37.0,22,Ternopil
2002,30,40.52,35.42,37.97,22,Ternopil
2002,31,36.74,40.37,38.56,22,Ternopil
2002,32,36.22,39.15,37.69,22,Ternopil
2002,33,33.31,39.49,36.4,22,Ternopil
2002,34,25.84,45.38,35.61,22,Ternopil
2002,35,21.55,52.08,36.82,22,Ternopil
2002,36,22.29,50.03,36.16,22,Ternopil
2002,37,22.88,58.43,40.65,22,Ternopil
2002,38,18.19,74.01,46.1,22,Ternopil
2002,39,14.01,80.44,47.22,22,Ternopil
2002,40,14.85,78.46,46.66,22,Ternopil
2002,41,15.28,84.54,49.91,22,Ternopil
2002,42,13.9,89.47,51.68,22,Ternopil
2002,43,11.18,87.65,49.42,22,Ternopil
2002,44,12.82,78.58,45.7,22,Ternopil
2002,45,17.48,72.45,44.96,22,Ternopil
2002,46,21.27,72.03,46.65,22,Ternopil
2002,47,25.46,70.16,47.81,22,Ternopil
2002,48,30.9,67.24,49.07,22,Ternopil
2002,49,35.52,64.11,49.82,22,Ternopil
2002,50,35.0,65.95,50.47,22,Ternopil
2002,51,36.2,66.22,51.21,22,Ternopil
2002,52,38.02,61.09,49.56,22,Ternopil
2003,1,40.94,55.22,48.08,22,Ternopil
2003,2,39.26,56.56,47.91,22,Ternopil
2003,3,38.09,57.35,47.72,22,Ternopil
2003,4,33.42,57.9,45.66,22,Ternopil
2003,5,26.48,60.41,43.44,22,Ternopil
2003,6,22.48,62.39,42.43,22,Ternopil
2003,7,20.1,62.7,41.4,22,Ternopil
2003,8,18.23,63.43,40.83,22,Ternopil
2003,9,-1.0,-1.0,47.83190301921318,22,Ternopil
2003,10,23.12,63.44,43.28,22,Ternopil
2003,11,28.91,61.78,45.35,22,Ternopil
2003,12,35.43,61.18,48.3,22,Ternopil
2003,13,39.09,57.85,48.47,22,Ternopil
2003,14,42.57,51.9,47.24,22,Ternopil
2003,15,45.2,44.34,44.77,22,Ternopil
2003,16,46.81,35.57,41.19,22,Ternopil
2003,17,50.71,27.2,38.96,22,Ternopil
2003,18,56.24,19.52,37.88,22,Ternopil
2003,19,59.94,14.5,37.22,22,Ternopil
2003,20,63.08,13.85,38.46,22,Ternopil
2003,21,64.37,16.39,40.38,22,Ternopil
2003,22,66.84,17.51,42.17,22,Ternopil
2003,23,69.41,17.38,43.39,22,Ternopil
2003,24,67.83,19.2,43.51,22,Ternopil
2003,25,60.77,23.32,42.05,22,Ternopil
2003,26,50.99,30.61,40.8,22,Ternopil
2003,27,43.42,36.34,39.88,22,Ternopil
2003,28,42.72,37.87,40.3,22,Ternopil
2003,29,44.98,41.09,43.04,22,Ternopil
2003,30,47.71,43.59,45.65,22,Ternopil
